,ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
416,dond,isabella,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.111111114,0.222222229,0.113888895,0.229629636,0.266666675,0.444444458,0.273333347,0.459259272,0.1875,0,0,0,4,8,1,4,1,4,3,4,-4,-3,-1,-3
417,janet,yelpha,0,0,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.25,0,0.25,0.416666679,0.541666687,0.42916669,0.434567915,0.666666687,0.619047642,0.683333367,0.644444466,0.166666667,0,0,0,5,6,2,2,2,2,3,4,-1,0,-1,0
418,georgina,belva,0.25,0.25,0.55,0.55,0.25,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.097560976,0.153846154,0.119402985,0,0,0,0,0.25,0.25,0.25,0,0,0.366666675,0.500000012,0.373333347,0.511111122,0.407407416,0.500000012,0.41481483,0.511111122,0.375,0,0,0,8,5,3,2,4,2,4,3,3,2,1,1
419,elizabith,belzamire,0.444444444,0.444444444,0.703703704,0.703703704,0.666666667,0.703703704,0.703703704,0.222222222,0.444444444,0.222222222,0.444444444,0.222222222,0.444444444,0.311111111,0.311111111,0.311111111,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.25,0.25,0.25,0.2,0.2,0.2,0,0,0,0,0,0,0.555555556,0.555555556,0.555555556,0.25,0.25,0.25,0,0,0,0.555555556,0.555555556,0.555555556,0.2,0.2,0.2,0,0,0,0.282608696,0.282608696,0.282608696,0.277777778,0.277777778,0.277777778,0.5,0,0.5,0.25,0.5,0.5,0.50000001,0.592592607,0.51388891,0.609259273,0.666666681,0.696969715,0.686666697,0.72323234,0.444444444,0,0,0,9,9,4,1,4,4,5,5,0,0,0,3
420,napoleon,belzimere,0.111111111,0.111111111,0.490740741,0.490740741,0.222222222,0.490740741,0.490740741,0.117647059,0.117647059,0.125,0.125,0.111111111,0.111111111,0.2,0.225,0.211764706,0.222222222,0.25,0.235294118,0.222222222,0.25,0.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,0.25,0.222222222,0,0,0,0,0,0,0.235294118,0.25,0.222222222,0,0,0,0,0,0,0.02173913,0.024390244,0.022988506,0,0,0,0.25,0,0.25,0.25,0.25,0.25,0.238095245,0.37606839,0.184444455,0.389743603,0.370370381,0.488888907,0.381481502,0.506666684,0.222222222,0,0,0,8,9,3,1,4,4,4,5,-1,0,-1,2
421,catharine,benjamin,0.333333333,0.333333333,0.569444444,0.569444444,0.444444444,0.569444444,0.569444444,0.235294118,0.235294118,0.25,0.25,0.222222222,0.222222222,0.222222222,0.25,0.235294118,0.444444444,0.5,0.470588235,0.444444444,0.5,0.470588235,0.125,0.142857143,0.133333333,0.1,0.111111111,0.105263158,0,0,0,0,0,0,0.352941176,0.375,0.333333333,0.133333333,0.142857143,0.125,0,0,0,0.352941176,0.375,0.333333333,0.105263158,0.111111111,0.1,0,0,0,0.152173913,0.170731707,0.16091954,0.138888889,0.161290323,0.149253731,0.25,0.25,0.25,0.25,0,0.25,0.416666677,0.509259274,0.427777797,0.527777791,0.633333349,0.676767696,0.65000003,0.696969715,0.388888889,0,0,0,9,8,1,3,4,3,5,5,1,1,0,-2
422,emma,benjamin,0.25,0.25,0.597222222,0.597222222,0.375,0.597222222,0.597222222,0.166666667,0.166666667,0.25,0.25,0.125,0.125,0.175,0.35,0.233333333,0.375,0.75,0.5,0.375,0.75,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,0.25,0,0,0,0,0,0,0.333333333,0.5,0.25,0,0,0,0,0,0,0.073170732,0.142857143,0.096774194,0.032258065,0.090909091,0.047619048,0.25,0.25,0.25,0.25,0.25,0.25,0.370370381,0.377777791,0.385185209,0.395555568,0.666666687,0.629629652,0.700000048,0.666666687,0.375,0,0,0,4,8,2,3,2,3,2,5,-4,-1,-3,-1
423,cameron,benjamin,0.125,0.125,0.56547619,0.56547619,0.5,0.56547619,0.56547619,0.266666667,0.266666667,0.285714286,0.285714286,0.25,0.25,0.3,0.342857143,0.32,0.5,0.571428571,0.533333333,0.5,0.571428571,0.533333333,0.142857143,0.166666667,0.153846154,0.222222222,0.25,0.235294118,0,0,0,0.1,0.111111111,0.105263158,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0.117647059,0.125,0.111111111,0.105263158,0.111111111,0.1,0.097560976,0.111111111,0.103896104,0.064516129,0.076923077,0.070175439,0.5,0.5,0.5,0.5,0,0.5,0.533333343,0.633333349,0.543333352,0.65555557,0.666666679,0.703703721,0.67916669,0.728395078,0.375,0.036363636,0.037037037,0.035714286,7,8,3,3,3,3,4,5,-1,0,-1,0
424,jiles,ben,0.2,0.2,0,0,0.2,0,0,0.25,0.25,0.333333333,0.333333333,0.2,0.2,0.2,0.333333333,0.25,0.2,0.333333333,0.25,0.2,0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.333333333,0.2,0,0,0,0,0,0,0.25,0.333333333,0.2,0,0,0,0,0,0,0.076923077,0.125,0.095238095,0,0,0,0.25,0.5,0.25,0.333333333,0,0.25,0.444444458,0.492063505,0.455555578,0.50793652,0.444444458,0.571428588,0.455555578,0.587301603,0.2,0,0,0,5,3,2,1,2,1,3,2,2,1,1,1
425,helen,benjam,0.166666667,0.166666667,0.577777778,0.577777778,0.333333333,0.577777778,0.577777778,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.2,0.25,0.222222222,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0.222222222,0.25,0.2,0,0,0,0.363636364,0.4,0.333333333,0.153846154,0.166666667,0.142857143,0,0,0,0.129032258,0.153846154,0.140350877,0.095238095,0.125,0.108108108,0,0,0,0.25,0,0,0.33333334,0.388888896,0.340740754,0.400000006,0.722222239,0.714285731,0.738888919,0.736507952,0.333333333,0,0,0,5,6,2,2,2,2,3,4,-1,0,-1,0
426,caleb,benjamin,0.125,0.125,0.383333333,0.383333333,0.375,0.383333333,0.383333333,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.444444458,0.433333349,0.346666688,0.451111126,0.666666687,0.619047642,0.688888927,0.644444466,0.25,0,0,0,5,8,2,3,2,3,3,5,-3,-1,-2,-1
427,elizebeth,benjiman,0,0,0.490740741,0.490740741,0.333333333,0.490740741,0.490740741,0.235294118,0.235294118,0.25,0.25,0.222222222,0.222222222,0.222222222,0.25,0.235294118,0.333333333,0.375,0.352941176,0.333333333,0.375,0.352941176,0.125,0.142857143,0.133333333,0.1,0.111111111,0.105263158,0,0,0,0,0,0,0.235294118,0.25,0.222222222,0,0,0,0,0,0,0.235294118,0.25,0.222222222,0,0,0,0,0,0,0.086956522,0.097560976,0.091954023,0.083333333,0.096774194,0.089552239,0.25,0.25,0,0,0,0,0.333333341,0.490740756,0.341025655,0.50555557,0.633333349,0.636363658,0.65000003,0.660606081,0.111111111,0,0,0,9,8,4,3,4,3,5,5,1,1,0,1
428,philomene,hubert,0.222222222,0.222222222,0.518518519,0.518518519,0.222222222,0.518518519,0.518518519,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.043478261,0.064516129,0.051948052,0,0,0,0,0.25,0,0.5,0,0,0.277777786,0.444444461,0.286111126,0.460606077,0.466666681,0.515151533,0.480000025,0.529292947,0.333333333,0,0,0,9,6,1,2,4,2,5,4,3,2,1,-1
429,hilaire,benjamin,0.125,0.125,0.511904762,0.511904762,0.375,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.125,0.142857143,0.133333333,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.048780488,0.055555556,0.051948052,0.032258065,0.038461538,0.035087719,0,0,0,0.25,0,0,0.466666681,0.361111124,0.480000025,0.460606077,0.666666687,0.604938295,0.687500037,0.629629652,0.1875,0,0,0,7,8,1,3,4,3,3,5,-1,1,-2,-2
430,caroline,benjamin,0.125,0.125,0.583333333,0.583333333,0.5,0.583333333,0.583333333,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.142857143,0.142857143,0.142857143,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0,0.25,0.25,0.25,0.142857143,0.142857143,0.142857143,0,0,0,0.25,0.25,0.25,0.111111111,0.111111111,0.111111111,0,0,0,0.097560976,0.097560976,0.097560976,0.064516129,0.064516129,0.064516129,0.25,0.25,0.25,0.25,0,0.25,0.454545465,0.444444458,0.466666688,0.464814827,0.555555569,0.611111128,0.570370396,0.631111127,0.25,0,0,0,8,8,1,3,4,3,4,5,0,1,-1,-2
431,joseph,benjamin,0,0,0.361111111,0.361111111,0.25,0.361111111,0.361111111,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.175,0.233333333,0.2,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.303030312,0.393939408,0.312121229,0.410101024,0.47619049,0.611111134,0.490476217,0.633333355,0.1875,0,0,0,6,8,2,3,2,3,4,5,-2,-1,-1,-1
432,urania,bernadette,0.2,0.2,0.488888889,0.488888889,0.3,0.488888889,0.488888889,0.125,0.125,0.166666667,0.166666667,0.1,0.1,0.16,0.266666667,0.2,0.3,0.5,0.375,0.3,0.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.3,0,0,0,0,0,0,0.375,0.5,0.3,0,0,0,0,0,0,0.078431373,0.129032258,0.097560976,0.073170732,0.142857143,0.096774194,0.5,0.25,0,0.25,0.5,0.5,0.256410264,0.407407423,0.344444464,0.42592594,0.666666687,0.611111134,0.69047623,0.63888891,0.45,0,0,0,6,10,3,1,4,4,2,6,-4,0,-4,2
433,richard,bernadette,0.1,0.1,0.576190476,0.576190476,0.3,0.576190476,0.576190476,0.117647059,0.117647059,0.142857143,0.142857143,0.1,0.1,0.14,0.2,0.164705882,0.3,0.428571429,0.352941176,0.3,0.428571429,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0.352941176,0.428571429,0.3,0,0,0,0,0,0,0.352941176,0.428571429,0.3,0,0,0,0,0,0,0.019607843,0.027777778,0.022988506,0.024390244,0.038461538,0.029850746,0.25,0.25,0.25,0.25,0.25,0.25,0.307692317,0.309523821,0.247619063,0.263703712,0.500000015,0.543209897,0.520833366,0.567901254,0.3,0,0,0,7,10,2,1,2,4,5,6,-3,-2,-1,1
434,eugenia,barnard,0,0,0.523809524,0.523809524,0.285714286,0.523809524,0.523809524,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.2,0.2,0.2,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0,0,0,0,0,0,0.027777778,0.027777778,0.027777778,0.038461538,0.038461538,0.038461538,0.25,0.25,0.25,0.25,0.25,0.25,0.333333343,0.314814826,0.343333352,0.40606062,0.416666679,0.481481499,0.42916669,0.496296313,0.142857143,0,0,0,7,7,3,2,5,2,2,5,0,3,-3,1
435,ellem,barney,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0.5,0.25,0.25,0.25,0,0.5,0.296296305,0.444444458,0.303703719,0.456790136,0.555555572,0.650793672,0.572222253,0.673015893,0.333333333,0,0,0,5,6,2,2,2,2,3,4,-1,0,-1,0
436,isaballa,barny,0.25,0.25,0.383333333,0.383333333,0.25,0.383333333,0.383333333,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.3,0.48,0.369230769,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0.142857143,0.25,0.181818182,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.073170732,0.115384615,0.089552239,0.064516129,0.125,0.085106383,0,0,0,0,0,0,0.272727278,0.383838393,0.278787889,0.395959605,0.555555569,0.644444466,0.570370396,0.662222242,0.375,0,0,0,8,5,4,2,4,1,4,4,3,3,0,2
437,louisa,bernard,0,0,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0.166666672,0.268518527,0.172222232,0.275925934,0.285714294,0.402777791,0.295238112,0.413888901,0.142857143,0,0,0,6,7,2,2,4,2,2,5,-1,2,-3,0
438,margaret,bernerd,0.25,0.25,0.490079365,0.490079365,0.375,0.490079365,0.490079365,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.225,0.257142857,0.24,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.4,0.428571429,0.375,0,0,0,0,0,0,0.12195122,0.138888889,0.12987013,0.064516129,0.076923077,0.070175439,0.5,0.25,0,0.5,0.5,0.5,0.333333343,0.444444461,0.346666688,0.566666687,0.518518534,0.600000024,0.533333361,0.622222245,0.4375,0,0,0,8,7,3,2,3,2,5,5,1,1,0,1
439,helen,bernadine,0.222222222,0.222222222,0.540740741,0.540740741,0.333333333,0.540740741,0.540740741,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.155555556,0.28,0.2,0.333333333,0.6,0.428571429,0.333333333,0.6,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.4,0.222222222,0,0,0,0,0,0,0.285714286,0.4,0.222222222,0,0,0,0,0,0,0.130434783,0.230769231,0.166666667,0.055555556,0.125,0.076923077,0.25,0,0,0.25,0.25,0.25,0.303030312,0.434343446,0.413333356,0.44848486,0.666666687,0.682539701,0.688888927,0.704761922,0.333333333,0,0,0,5,9,2,1,2,4,3,5,-4,-2,-2,1
440,margaret,bethie,0.125,0.125,0.430555556,0.430555556,0.25,0.430555556,0.430555556,0.285714286,0.285714286,0.333333333,0.333333333,0.25,0.25,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0.25,0.333333333,0.285714286,0.142857143,0.2,0.166666667,0.111111111,0.142857143,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.073170732,0.096774194,0.083333333,0.064516129,0.095238095,0.076923077,0,0.25,0,0.25,0,0,0.272727278,0.351851861,0.278787889,0.362962971,0.33333334,0.422222233,0.340740754,0.435555565,0.25,0,0,0,8,6,3,1,3,3,5,3,2,0,2,2
441,louis,bertha,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.08,0.072727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0,0,0.25,0.121212125,0.24242425,0.12424243,0.250505057,0.222222229,0.380952392,0.227777789,0.393650804,0.166666667,0,0,0,5,6,1,2,3,2,2,4,-1,1,-2,-1
442,rosanna,burthe,0,0,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.166666672,0.268518527,0.172222232,0.279629638,0.250000007,0.358024703,0.258333348,0.372839517,0.285714286,0,0,0,7,6,3,1,3,2,4,4,1,1,0,2
443,sidmund,bessie,0,0,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.166666667,0.2,0.181818182,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0.076923077,0.095238095,0.085106383,0,0.25,0,0.25,0,0,0.272727278,0.305555562,0.278787889,0.316666673,0.375000007,0.469135814,0.383333348,0.483950628,0.142857143,0,0,0,7,6,2,1,2,3,5,3,1,-1,2,1
444,roena,bessy,0,0,0.466666667,0.466666667,0.2,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0,0,0,0.5,0.5,0.5,0.25,0,0.5,0.333333343,0.472222239,0.341666684,0.488888904,0.444444458,0.619047642,0.455555578,0.63809526,0.3,0,0,0,5,5,2,2,3,1,2,4,0,2,-2,0
445,emond,beatrice,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0,0,0,0,0,0,0.166666672,0.268518527,0.107692315,0.279629638,0.333333343,0.460317475,0.344444464,0.479365093,0.25,0,0,0,5,8,2,1,2,4,3,4,-3,-2,-1,1
446,malinda,betsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.08,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.111111114,0.222222229,0.113888895,0.229629636,0.166666672,0.296296305,0.170833342,0.306172848,0.142857143,0,0,0,7,5,3,2,3,1,4,4,2,2,0,1
447,rodolphus,bertha,0.111111111,0.111111111,0.518518519,0.518518519,0.222222222,0.518518519,0.518518519,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.333333333,0.222222222,0,0,0,0,0,0,0.266666667,0.333333333,0.222222222,0,0,0,0,0,0,0.02173913,0.032258065,0.025974026,0,0,0,0,0.5,0.25,0.25,0,0,0.277777786,0.290598301,0.286111126,0.304273514,0.333333343,0.444444461,0.343333352,0.460606077,0.277777778,0,0,0,9,6,3,2,3,2,6,4,3,1,2,1
448,richard,betrecie,0,0,0.511904762,0.511904762,0.375,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.3,0.342857143,0.32,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.048780488,0.055555556,0.051948052,0.064516129,0.076923077,0.070175439,0.25,0,0,0.25,0.25,0.25,0.363636374,0.46464648,0.375757597,0.482828297,0.583333351,0.629629652,0.604166701,0.656790144,0.1875,0,0,0,7,8,2,1,2,4,5,4,-1,-2,1,1
449,jannet,betsy,0,0,0,0,0.333333333,0,0,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.2,0.25,0.222222222,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0.095238095,0.125,0.108108108,0.25,0.25,0.25,0.25,0,0.25,0.33333334,0.366666675,0.340740754,0.380000007,0.428571437,0.527777791,0.438095255,0.544444457,0.25,0,0,0,6,5,2,2,2,1,4,4,1,1,0,0
450,thomas,betsey,0,0,0.555555556,0.555555556,0.333333333,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.5,0.25,0.333333333,0.5,0.181818187,0.377777791,0.190909104,0.391111124,0.380952392,0.472222239,0.395238119,0.488888904,0.083333333,0,0,0,6,6,2,2,2,2,4,4,0,0,0,0
451,marguerite,betsy,0.1,0.1,0.433333333,0.433333333,0.2,0.433333333,0.433333333,0.133333333,0.133333333,0.2,0.2,0.1,0.1,0.14,0.28,0.186666667,0.2,0.4,0.266666667,0.2,0.4,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0.038461538,0.025974026,0,0,0,0.25,0,0,0.25,0,0,0.277777786,0.290598301,0.212820525,0.304273514,0.363636374,0.453703721,0.375757597,0.468518535,0.15,0,0,0,10,5,1,2,5,1,5,4,5,4,1,-1
452,helena,elizabeth,0.222222222,0.222222222,0.62037037,0.62037037,0.555555556,0.62037037,0.62037037,0.266666667,0.266666667,0.333333333,0.333333333,0.222222222,0.222222222,0.266666667,0.4,0.32,0.555555556,0.833333333,0.666666667,0.555555556,0.833333333,0.666666667,0.125,0.2,0.153846154,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0.4,0.5,0.333333333,0.153846154,0.2,0.125,0,0,0,0.4,0.5,0.333333333,0.117647059,0.142857143,0.1,0,0,0,0.130434783,0.193548387,0.155844156,0.083333333,0.142857143,0.105263158,0.25,0.5,0.25,0.25,0.25,0.25,0.500000012,0.484848499,0.516666692,0.501010114,0.714285731,0.694444463,0.738095275,0.719444461,0.277777778,0,0,0,6,9,3,4,3,4,3,5,-3,-1,-2,-1
453,willard,bessie,0,0,0,0,0.142857143,0,0,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0.24242425,0.268518527,0.248484861,0.279629638,0.333333343,0.419753101,0.341666684,0.434567915,0.285714286,0,0,0,7,6,2,1,2,3,5,3,1,-1,2,1
454,goodwin,betsey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.133333333,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.25,0.333333333,0.5,0.102564106,0.205128211,0.10512821,0.211965818,0.166666672,0.296296305,0.170833342,0.306172848,0.357142857,0,0,0,7,6,2,2,3,2,4,4,1,1,0,0
455,williametty,betsy,0.272727273,0.272727273,0,0,0.272727273,0,0,0.25,0.25,0.4,0.4,0.181818182,0.181818182,0.181818182,0.4,0.25,0.272727273,0.6,0.375,0.272727273,0.6,0.375,0.1,0.25,0.142857143,0.166666667,0.333333333,0.222222222,0,0,0,0.076923077,0.142857143,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.307692308,0.195121951,0.108695652,0.3125,0.161290323,0,0,0,0.25,0,0,0.388888896,0.418803426,0.394444456,0.430769237,0.388888896,0.461538471,0.397222236,0.473504282,0.454545455,0,0,0,11,5,4,2,4,1,7,4,6,3,3,2
